id_paciente,nome_paciente,cpf_paciente,telefone,genero,data_nasc,email,endereco_id_endereco
16049,Maria Laura Jesus,53721096452,+55 31 9209-4479,F,1955-11-23,maria-claracavalcante@example.com,5524
16050,Sr. Luiz Felipe Sampaio,52816937437,(071) 3864 3158,M,1998-06-30,andradehelena@example.net,8607
16051,Milena Barbosa,02193758441,+55 (041) 0366-1027,O,1975-02-26,moreiraravi@example.com,2042
16052,Heloísa Alves,05614973206,+55 51 3885 1633,M,1946-11-05,vargasgustavo@example.net,3529
16053,Sr. Miguel Silveira,17862953428,0900-011-1932,M,1981-03-25,marquesana-carolina@example.com,17106
16054,Ana Luiza da Mata,64983250115,(071) 4305 3118,F,1949-01-12,qcarvalho@example.org,14847
16055,Antony Guerra,93416078250,21 0732 5529,F,1964-06-10,joao-guilherme11@example.com,3072
16056,Matteo Cassiano,59724863182,+55 71 1092-8310,M,1961-07-13,andradecaua@example.net,7090
16057,Maria Helena da Costa,87096514201,+55 (084) 8034 3378,M,1974-06-26,salesjoao-gabriel@example.org,13243
16058,Ana Liz Correia,04269751380,(031) 0052-1671,F,1958-10-28,lopesemanuella@example.org,3393
16059,Vitória Santos,45370298629,+55 81 4658 3507,M,1958-11-18,riosdavi-lucas@example.org,5155
16060,Pedro Lucas da Rocha,97130652802,+55 (061) 2444-1571,O,1961-03-15,peixotonicolas@example.org,2119
16061,Maria Laura Garcia,80469357274,0300-236-9538,F,1954-03-22,maria-juliabarros@example.com,18264
16062,João Miguel da Rocha,50314892605,+55 (011) 3955-6213,O,1969-01-04,araujoleo@example.org,17980
16063,Maria Julia Pereira,40528691333,+55 (081) 0949 7476,M,1983-04-28,marcelocasa-grande@example.com,12412
16064,Laís Leão,93410567216,11 0491-1545,F,1984-08-23,dsilveira@example.com,6899
16065,Natália Gonçalves,51904637299,(071) 1523 6282,F,1983-12-10,zoeda-rocha@example.net,8259
16066,Dr. Matheus Camargo,15423769043,+55 61 1329-1054,M,1948-09-21,joao-felipealbuquerque@example.org,19168
16067,Dra. Alexia Pinto,13749580260,+55 (011) 6416-6931,O,1989-02-24,alexia69@example.org,5505
16068,Heitor Rodrigues,56210348998,(081) 0133-5267,M,1966-10-29,rcarvalho@example.com,225
16069,Aurora da Cruz,92053867400,(084) 0305 3780,M,1972-09-09,novaisotavio@example.org,18467
16070,Sra. Luiza Souza,38109547648,+55 71 6660-8131,M,1998-10-06,haragao@example.com,6204
16071,Sr. Francisco Almeida,87546102308,(081) 9594-5591,M,1991-12-09,luiz-otavio82@example.com,13669
16072,Srta. Antonella Ribeiro,40876523947,11 8351 2956,M,1975-04-14,cavalcanticecilia@example.com,3773
16073,Carolina Fernandes,87395126491,+55 (051) 3470 1088,M,1965-04-09,da-conceicaohenry@example.org,14830
16074,Srta. Antonella Vasconcelos,70346198240,71 8653-2808,O,1969-09-30,vieirafernanda@example.net,5027
16075,Rafaela Dias,68790231503,+55 (084) 1945 1642,O,1993-08-08,ceciliacirino@example.net,8529
16076,Clarice Guerra,16429380505,+55 (061) 2062 2906,M,2001-02-10,gabrielly57@example.com,9683
16077,Laura Souza,30176892559,+55 (051) 3547-2045,F,1960-10-26,ravyaparecida@example.com,8561
16078,Raquel Pires,08624517958,+55 71 6676 0924,O,1969-05-26,enzo-gabriel37@example.org,8197
16079,Vinícius Santos,54397620199,21 5527-7951,O,1958-05-26,raquelfogaca@example.org,6328
16080,Laís Brito,69871025467,71 5698 6939,F,1982-05-05,danilo51@example.org,11899
16081,Clara Sales,32681975409,61 8018-7142,M,1997-08-30,apolloalmeida@example.net,6010
16082,Emanuella Pinto,15862930442,(021) 6510-2596,M,1980-05-14,gabrielamelo@example.org,7823
16083,Dom Ferreira,93280654106,41 5801-7039,F,1954-03-04,ayla97@example.net,15731
16084,Nicolas Brito,93842015615,+55 21 2504 8002,O,1954-10-05,leaopietra@example.com,19083
16085,Srta. Carolina da Mota,01832956415,+55 81 0570-8067,O,2004-10-31,renan62@example.com,5201
16086,Davi Lucas Nascimento,45283690105,(061) 5988 8538,F,1999-06-19,enzo21@example.com,17634
16087,Ana Liz Nogueira,57103248923,+55 21 9074 8063,M,1952-01-11,brayan71@example.com,1731
16088,Matteo das Neves,85324109606,+55 41 1835-6527,F,1947-05-14,beatrizcostela@example.com,19225
16089,Melissa Pires,75348126071,11 4464-9715,M,1998-09-28,noahaparecida@example.org,17537
16090,Sra. Ana Laura Andrade,89703462103,0500 108 5591,O,1962-10-08,kfogaca@example.net,1885
16091,Vicente Sá,87539412682,(061) 2744 9808,O,1981-07-11,danielporto@example.org,10936
16092,Sra. Camila Macedo,81726509303,21 4194 0694,M,1961-03-23,emillymoreira@example.com,17847
16093,Dr. Arthur Miguel Fogaça,70439826500,0300-498-3814,M,1972-02-12,stellapinto@example.net,10953
16094,Vitor Hugo Porto,40879651202,(021) 9627-8943,F,1955-10-26,csiqueira@example.org,5083
16095,Paulo Martins,29681750411,(051) 0879-7591,O,1998-05-26,silveiraleo@example.org,7651
16096,Camila Araújo,38104952633,(041) 8020 6493,O,1984-12-02,larissa05@example.org,16511
16097,Heloísa das Neves,30946815224,+55 71 4767 5470,O,1991-03-18,sabrina00@example.org,15826
16098,Daniel Ramos,20314578960,+55 21 6571-4652,M,1956-11-06,doliveira@example.com,19526
16099,Guilherme da Luz,85072931668,71 9769-4802,M,1977-11-01,tfogaca@example.org,17278
16100,Sr. Vitor Gabriel Alves,56372491052,(011) 6544-4759,F,1954-04-14,brenopires@example.net,11079
16101,Enrico Siqueira,38056421726,+55 (011) 3554-0638,O,1999-05-11,yasminrezende@example.org,16565
16102,Vitor Gomes,07493621896,61 8060-7306,O,1975-10-18,yagoalbuquerque@example.com,10194
16103,Julia Gomes,17589034657,+55 (084) 8570 5028,M,1982-05-16,macedoisaque@example.com,2965
16104,Thales Marques,98174635084,+55 (051) 1431 1186,M,1952-09-09,leonardosampaio@example.org,4441
16105,Theo Guerra,16089724378,84 7395 5661,M,1975-12-01,nunesgael@example.org,4848
16106,Amanda Sousa,84561079211,84 9484-0374,F,1989-03-05,heitorabreu@example.org,11333
16107,João Gabriel Cavalcante,54792810620,61 5601 6271,M,1955-02-03,andradedante@example.org,14896
16108,Nina da Conceição,50723964106,0500 558 3909,O,1980-09-19,theodorocamara@example.net,8489
16109,Lorenzo Sales,35874906193,+55 (081) 5099-6011,F,2007-03-22,rodriguesjuliana@example.org,11411
16110,Sabrina Lopes,48960731501,+55 84 4426-8690,M,1994-05-22,da-cruzcaleb@example.org,6332
16111,Julia Duarte,98153470639,+55 41 3516 4310,M,1972-05-13,maitenovais@example.com,4635
16112,Vinicius Borges,09671452876,84 1995 2033,M,1999-12-19,marcelarodrigues@example.com,13814
16113,Dr. Felipe da Cruz,34120956725,+55 (084) 9973 2281,F,1956-07-19,amanda64@example.net,19307
16114,Alana Aparecida,02897514388,41 6676-3020,M,1994-01-13,isabelly10@example.org,3333
16115,Sra. Olívia Pinto,53019782686,81 2077-6625,O,1951-11-27,pedro-henrique59@example.org,1160
16116,Helena Machado,48037265900,(084) 2192 6303,M,1978-08-13,ferreirakamilly@example.org,4251
16117,Ana Lívia Alves,43756182053,(051) 1571 0749,O,2003-07-07,salesfrancisco@example.org,17006
16118,Sr. Luiz Gustavo Castro,02379615802,+55 41 3677 2112,F,1977-05-16,cauesiqueira@example.org,17040
16119,Melina Moura,25607143961,81 4700-2766,O,1962-06-16,machadoevelyn@example.com,13610
16120,Sr. André Sampaio,87965301466,(011) 3974 3706,F,1947-03-29,lavinia35@example.org,18138
16121,Thales Ramos,15329047897,+55 21 0828 1159,F,1961-03-08,levimontenegro@example.net,797
16122,Dr. Yan Castro,92748563000,11 4698 3002,M,2004-03-05,lunacorreia@example.org,6573
16123,Sra. Gabrielly Dias,53146972891,(081) 7261 9940,O,1956-01-25,aragaocaio@example.org,17840
16124,Eduardo Novais,01596783230,0500 410 7102,M,1992-08-20,vieirafrancisco@example.net,4232
16125,Yago da Mata,03756489175,(071) 4412-9672,O,1989-01-20,xdas-neves@example.org,10337
16126,Camila Nunes,08632945106,61 9538-0838,M,1967-08-26,bcavalcante@example.net,19419
16127,Júlia Pacheco,28541390705,+55 (011) 0767-7787,O,1957-10-25,caue44@example.net,3067
16128,Bianca Nunes,20167845985,(081) 3764-6459,F,1949-01-28,cassianootavio@example.net,3275
16129,Maria Flor Peixoto,73092648510,(081) 3864-8479,O,1945-12-23,bryan12@example.net,19698
16130,Gabriel Andrade,52391476043,+55 61 8593 1369,O,1976-05-17,mariah38@example.com,3689
16131,Luiz Miguel Ramos,12369784555,+55 (011) 4122-6161,O,1974-04-19,pintogael@example.net,18983
16132,Fernando Martins,04821639769,+55 84 3780 8661,M,2005-08-26,gda-luz@example.com,7164
16133,Catarina Viana,04958362738,(051) 1113 9146,M,1986-11-15,egarcia@example.com,8499
16134,Dante Pimenta,30856712426,+55 61 4097-8557,O,1946-03-20,antonycaldeira@example.org,18640
16135,Ana Cecília Ribeiro,02379546134,41 8664-2314,M,1972-04-19,pnovais@example.com,8709
16136,Eloá Correia,98531260795,84 7645 6852,M,1966-05-27,maria-sophiamoura@example.com,12174
16137,Pietra Casa Grande,92301874613,81 7689-9567,O,1985-04-20,gael-henriquearaujo@example.org,6524
16138,Léo Fernandes,87391462519,(021) 2058 8404,O,1944-10-12,luiz-felipeporto@example.com,5325
16139,Elisa Castro,03251974823,(084) 4822 6397,F,1977-08-22,goncalvesmelissa@example.org,11031
16140,Srta. Ana Laura Silveira,78415630271,+55 71 0768-7582,M,1979-05-25,joao-lucas05@example.net,17932
16141,Julia Vasconcelos,12849360589,41 4748-4447,F,1951-05-26,gabrielly93@example.net,9355
16142,Sara Albuquerque,48152073997,51 1055 5244,F,2005-03-31,xda-mota@example.com,86
16143,Calebe Albuquerque,17842069549,(061) 9732-2804,F,2001-07-06,da-cruzrafaela@example.net,19992
16144,Sara da Mota,64930182506,+55 71 3128 6707,M,1997-07-20,vitor-gabriel92@example.org,6782
16145,Letícia Novaes,65923081415,(071) 7399 1005,M,1997-12-23,oguerra@example.net,17235
16146,José Guerra,35679480247,+55 11 0928-3479,M,1990-08-25,rhavicaldeira@example.org,9705
16147,Ryan das Neves,92835640738,(011) 2556-4582,M,1948-06-22,goncalveshenrique@example.net,5758
16148,Erick Leão,21694578011,(061) 3932 6135,O,1992-03-13,benicio05@example.org,6703
16149,Otávio Cassiano,39684027583,+55 (061) 6984-5469,M,1994-05-09,ecasa-grande@example.com,12185
16150,Sr. Emanuel Novais,05167932416,(081) 4874 0561,F,1962-05-02,mourarael@example.net,11306
16151,Giovanna Caldeira,39081764500,(051) 5632 8684,M,1992-02-16,xviana@example.com,1194
16152,Emanuelly Siqueira,81975234014,0900-181-2369,M,2002-06-01,benjamimdias@example.com,3701
16153,Alexandre Sousa,78045329114,0300-351-2791,O,1980-05-15,pimentamiguel@example.org,4468
16154,Vicente Silveira,73185629086,21 2689-4599,F,1966-02-11,agathacasa-grande@example.org,19071
16155,Lara Dias,47528396010,+55 (071) 6870 0382,O,1969-04-04,brunoda-rocha@example.com,18841
16156,Kamilly Sales,62893514006,41 9620-3523,M,1991-11-01,pintolara@example.net,13213
16157,Diego Caldeira,73069214878,(071) 1428 1271,O,2001-03-13,carolinealmeida@example.com,16693
16158,Dr. Vitor Gabriel Gomes,24653901805,21 6472 5541,F,1986-01-14,saoliver@example.com,4439
16159,Olivia Viana,69312078496,71 2207-9650,M,1951-05-21,luiz-otaviorezende@example.com,9444
16160,Olivia Souza,58942703674,(081) 5652 7577,O,1949-04-04,julia42@example.com,5931
16161,Valentina Vieira,36927840583,(031) 5921-5968,F,1982-06-08,da-luzravy@example.org,19757
16162,Gael Henrique Montenegro,10487695267,+55 41 1122-3665,O,1993-06-24,vianamatheus@example.net,5968
16163,Lucas da Mata,52934680142,+55 (084) 3615 8248,O,1957-04-20,oliviadias@example.net,708
16164,Ester da Paz,79503621895,0300-653-2449,M,1972-09-17,oliver83@example.com,5836
16165,Laís Silveira,79356042829,(021) 3905-6839,O,1944-11-20,yda-conceicao@example.net,12775
16166,Pedro Lucas Duarte,07681943269,+55 (011) 3106 4500,O,1977-10-26,oliveiraemanuel@example.com,5873
16167,Dra. Isis Ribeiro,07821954314,(021) 7416 7238,F,1945-04-25,xaparecida@example.org,7709
16168,João Moura,94237016803,(051) 4378 1213,M,1977-09-12,monteiroluiza@example.org,14880
16169,Emanuelly Lopes,39814560766,+55 (031) 4373-8777,M,1977-08-22,freitasester@example.org,14310
16170,Srta. Maria Duarte,10468597301,71 2207 9408,F,1953-07-11,jgomes@example.com,12794
16171,Sra. Maria Liz Pimenta,57038621912,+55 (041) 4682-6276,M,1993-04-19,duartemaria-vitoria@example.net,16096
16172,Yan Melo,03956478274,+55 (051) 3478 2624,M,1972-02-01,novaispedro-miguel@example.org,3520
16173,Sr. Antônio Duarte,40326185771,+55 (051) 9326 2554,M,1971-04-28,heitor98@example.org,12818
16174,Srta. Rebeca Caldeira,73256098177,+55 (011) 6620-2189,M,1974-09-23,pedro-lucaslima@example.org,2443
16175,Luara Machado,06395741810,+55 31 4680 7569,F,1954-07-13,maria-laura48@example.com,6269
16176,Bruno da Rocha,52906847194,(061) 0504-6229,O,2003-05-14,liamcampos@example.com,13080
16177,Matteo da Mata,29134705643,+55 31 9107-4013,M,1962-12-11,nvieira@example.net,9744
16178,Daniel Oliveira,51362890405,84 3628 3838,O,1997-07-21,cassianobella@example.net,9248
16179,Srta. Letícia Brito,13045297625,+55 81 1957 6114,O,1969-12-30,ada-mata@example.org,3815
16180,Hellena Azevedo,74023516961,84 7018 6333,F,1959-08-11,danielacaldeira@example.org,9382
16181,Dom Rios,81659730295,+55 (051) 0795 3379,M,1952-02-04,rodrigo42@example.com,16149
16182,Srta. Bianca Campos,21460975820,21 0957-0992,F,1960-05-04,fogacaryan@example.net,17503
16183,Valentim Câmara,53248170905,0800 078 6474,F,1987-08-24,kevin86@example.com,13688
16184,Cecilia Pereira,07293814550,+55 71 1030 5337,F,1955-02-22,da-motaalicia@example.org,10247
16185,Lucas Gabriel Santos,31574928023,31 5449 3756,O,2000-12-10,da-cruzyago@example.com,4348
16186,Isadora Souza,25497618049,+55 71 9096 5029,F,1978-05-11,vargasmaysa@example.net,14078
16187,José Pedro Brito,49582670185,11 2390 3852,F,1997-02-19,sousafernando@example.com,19713
16188,Aylla Melo,54928176049,+55 41 9567-4557,F,1998-01-05,cavalcantimilena@example.org,13692
16189,Alice da Mata,78953614066,+55 (011) 7267-0959,F,1985-10-26,thomasmendonca@example.com,19907
16190,Ana Lívia Barros,12068759411,+55 (061) 0983 2180,O,1958-06-07,yuri15@example.com,2216
16191,Srta. Maria Sophia da Mota,65082143905,+55 31 2405 9206,O,1975-10-18,andregoncalves@example.com,13091
16192,Jade Mendes,96402857300,+55 71 7246 4204,O,2002-07-06,joao-lucas18@example.org,10552
16193,Dra. Gabriela Borges,50613847253,(071) 3777 4706,M,1948-12-03,oliveirajoao@example.org,17796
16194,Ana Cecília Pereira,01892765330,84 6308 9676,F,1972-01-02,brunoda-rosa@example.org,1640
16195,Luan Sá,75296041801,+55 (021) 1826 6166,O,1958-04-18,levi87@example.com,5935
16196,Mariana da Costa,54769318057,(011) 1772 0443,F,1984-10-05,alice90@example.com,15082
16197,Lucas Viana,95763201868,+55 (084) 5777-8629,O,1987-03-18,leticia93@example.com,12918
16198,Sara Cavalcante,87205196302,+55 84 7081-4893,M,1998-04-09,rezendegabriel@example.org,11126
16199,Daniela Moreira,19207568411,+55 81 3769 4971,O,1980-06-06,liam64@example.net,17417
16200,Maria Cecília Pacheco,25943681728,0900 927 2274,M,1970-02-14,araujovitor-gabriel@example.com,9882
16201,Srta. Maria Clara Aragão,23186740517,61 8982-0678,M,2002-08-14,maria-florrezende@example.net,14607
16202,Otávio Abreu,67184592085,(031) 0606-1083,F,1977-08-07,sampaiomanuella@example.com,9908
16203,Srta. Helena Pinto,60539174270,+55 (061) 2392-5311,F,2001-09-28,vteixeira@example.net,7198
16204,Alexandre Andrade,85042379665,21 2321-7321,M,1978-06-30,wnovais@example.net,18639
16205,José Rocha,60459281720,+55 41 1492-6277,F,1989-12-25,luiz-felipemoreira@example.com,12723
16206,Catarina Carvalho,94257810602,(061) 7087-3587,M,1988-07-29,almeidabenicio@example.com,12724
16207,Maria Luísa da Mata,14830697539,(084) 0883-4181,M,1992-02-19,olivia40@example.com,14960
16208,Diego Melo,78394625029,+55 (071) 9451 2961,O,1963-04-14,da-matagael@example.com,468
16209,Luara Vasconcelos,09431675234,41 8236-3286,M,1987-07-02,noahnunes@example.net,10480
16210,Mateus Albuquerque,85304216989,+55 (031) 1866-2887,M,2002-10-07,cavalcantigustavo@example.com,12309
16211,Ravy Albuquerque,40672583135,61 6271-7551,F,1952-04-19,sousaana@example.net,4330
16212,Pedro Miguel Nascimento,89671032559,(084) 0588 5982,M,1960-09-23,ccunha@example.org,4916
16213,Maria Rezende,35078691286,+55 (011) 0527 0337,M,1987-02-16,henriqueviana@example.org,1313
16214,Catarina Silveira,50461287994,84 6086 0438,M,1973-12-04,eloateixeira@example.com,7552
16215,Lara Mendes,21380467535,(081) 1019 2853,O,1959-08-09,ana-liviasousa@example.net,7097
16216,Dr. Diego Dias,10524386790,(031) 0754 5613,O,1983-01-04,ana-beatrizbarbosa@example.com,3510
16217,Bruna da Conceição,02378145608,21 0617 5963,O,2005-10-18,enunes@example.com,3798
16218,Carlos Eduardo Viana,94730251814,+55 71 1606-1415,O,1988-01-20,henry53@example.org,11527
16219,Cauê da Conceição,21907385630,+55 11 2656-8396,M,1956-08-17,piresisadora@example.org,11417
16220,Apollo Peixoto,84519236070,(071) 1726 5890,M,1990-05-22,alexandre99@example.org,2062
16221,Dra. Mirella da Costa,64539217828,+55 (061) 4740-5053,O,1981-06-10,murilo47@example.com,1058
16222,João Guilherme Albuquerque,58796204176,21 1450 1081,M,1990-09-07,camposmarcelo@example.org,10233
16223,Davi Luiz Souza,31490527699,+55 61 2459-7113,M,1988-10-15,ucorreia@example.net,1655
16224,Maria Liz Monteiro,51296734846,+55 11 7664-8992,M,1952-04-27,theo16@example.net,5254
16225,Larissa da Paz,38492671050,(021) 8118-0381,F,1960-11-01,correiadavi-miguel@example.org,11998
16226,Beatriz Melo,90254136842,+55 11 0174-3128,M,1946-12-15,evelynda-paz@example.com,33
16227,Agatha Vasconcelos,52193867003,+55 11 6138-7287,O,1990-06-18,maria-luisa64@example.org,14889
16228,Dr. Dom Pastor,03271589488,+55 21 0918 7925,O,1998-07-20,hpereira@example.org,19170
16229,Camila Garcia,62710549352,+55 (084) 0170-7141,F,1969-05-03,da-matagustavo-henrique@example.org,9039
16230,Théo da Rocha,36291705877,+55 (084) 0514 4365,M,1955-06-20,marcelacasa-grande@example.com,15013
16231,Maria Isis Porto,70685423107,+55 (041) 7743-0505,O,1987-07-23,maria-alicerios@example.net,14834
16232,Sr. Luiz Felipe Santos,89754130205,+55 41 7849-2059,O,1992-05-24,freitasbeatriz@example.com,13847
16233,Felipe da Luz,07615824958,+55 (041) 1004-0969,M,1946-04-16,lucas-gabriel16@example.org,6164
16234,Srta. Yasmin Sousa,58624703107,(071) 3021-6537,M,1999-07-20,camarajoaquim@example.org,16067
16235,Lunna Ferreira,04128637904,+55 (051) 1561 5167,M,1983-05-30,da-motabenicio@example.net,10279
16236,Maria Clara Cardoso,57036928140,+55 (071) 7741-0008,O,1956-01-16,leonardocosta@example.com,1134
16237,Benjamim Cavalcanti,74026183904,+55 71 0297-5576,F,1986-12-10,xlima@example.net,2722
16238,Ravi Lucca Almeida,37185694264,+55 (031) 0834-1685,O,1997-12-16,saandre@example.com,5002
16239,Sr. Davi Lucca Santos,08527169401,+55 (071) 9606 2726,F,1976-11-09,fogacayasmin@example.org,1782
16240,Bento Castro,56231078426,+55 61 9437-8778,F,1967-01-20,jesusbianca@example.com,13418
16241,Sra. Emanuelly Jesus,35491762873,(021) 1925-8702,O,1949-03-29,danteandrade@example.org,13692
16242,Paulo Machado,35690274143,+55 (071) 6322-3824,O,1970-02-24,xda-mota@example.net,1548
16243,Matteo Cunha,75201863426,+55 (081) 1263 6898,M,1948-12-27,luiz-miguelcasa-grande@example.net,18190
16244,Caleb Barbosa,63451827964,84 0772 4240,F,1988-04-23,meloeloah@example.net,7896
16245,Maria Luiza Rios,24510798601,41 8496-0176,F,2005-12-23,ana-vitoria04@example.net,624
16246,Luísa Vasconcelos,16729508302,81 8948 6988,F,1963-01-11,maria-luizasousa@example.net,8427
16247,Asafe da Mata,05638219498,(011) 3046 9966,M,2001-04-22,stephany50@example.com,14245
16248,Sr. Fernando Costela,05271839621,(011) 7776 1577,O,1982-02-03,alicia81@example.net,5044
16249,José Cardoso,43967128555,+55 (081) 4365-3649,F,1949-04-26,cardosovitor-hugo@example.com,9278
16250,Arthur Miguel Peixoto,13870495260,(081) 5495 8969,M,1973-02-03,isisandrade@example.com,16230
